Name,Week,FPoints
Tobias Harris 2021-22 Advanced Game Log ,19.0,48
Tobias Harris 2021-22 Advanced Game Log ,20.0,60
Tobias Harris 2021-22 Advanced Game Log ,21.0,61
Tobias Harris 2021-22 Advanced Game Log ,22.0,85
Tobias Harris 2021-22 Advanced Game Log ,23.0,99
Tobias Harris 2021-22 Advanced Game Log ,24.0,68
Tomas Satoransky 2021-22 Advanced Game Log ,1.0,1
Tomas Satoransky 2021-22 Advanced Game Log ,2.0,17
Tomas Satoransky 2021-22 Advanced Game Log ,3.0,24
Tomas Satoransky 2021-22 Advanced Game Log ,4.0,12
Tomas Satoransky 2021-22 Advanced Game Log ,5.0,17
Tomas Satoransky 2021-22 Advanced Game Log ,6.0,23
Tomas Satoransky 2021-22 Advanced Game Log ,7.0,7
Tomas Satoransky 2021-22 Advanced Game Log ,8.0,6
Tomas Satoransky 2021-22 Advanced Game Log ,9.0,13
Tomas Satoransky 2021-22 Advanced Game Log ,10.0,22
Tomas Satoransky 2021-22 Advanced Game Log ,14.0,2
Tomas Satoransky 2021-22 Advanced Game Log ,18.0,3
Tomas Satoransky 2021-22 Advanced Game Log ,19.0,28
Tomas Satoransky 2021-22 Advanced Game Log ,20.0,27
Tomas Satoransky 2021-22 Advanced Game Log ,21.0,37
Tomas Satoransky 2021-22 Advanced Game Log ,22.0,30
Tomas Satoransky 2021-22 Advanced Game Log ,23.0,60
Tomas Satoransky 2021-22 Advanced Game Log ,24.0,53
Tony Bradley 2021-22 Advanced Game Log ,1.0,11
Tony Bradley 2021-22 Advanced Game Log ,2.0,21
Tony Bradley 2021-22 Advanced Game Log ,3.0,25
Tony Bradley 2021-22 Advanced Game Log ,4.0,39
Tony Bradley 2021-22 Advanced Game Log ,5.0,16
Tony Bradley 2021-22 Advanced Game Log ,6.0,5
Tony Bradley 2021-22 Advanced Game Log ,7.0,26
Tony Bradley 2021-22 Advanced Game Log ,8.0,9
Tony Bradley 2021-22 Advanced Game Log ,9.0,15
Tony Bradley 2021-22 Advanced Game Log ,11.0,21
Tony Bradley 2021-22 Advanced Game Log ,12.0,29
Tony Bradley 2021-22 Advanced Game Log ,13.0,14
Tony Bradley 2021-22 Advanced Game Log ,14.0,17
Tony Bradley 2021-22 Advanced Game Log ,15.0,17
Tony Bradley 2021-22 Advanced Game Log ,16.0,14
Tony Bradley 2021-22 Advanced Game Log ,17.0,6
Tony Bradley 2021-22 Advanced Game Log ,19.0,8
Tony Bradley 2021-22 Advanced Game Log ,20.0,2
Tony Bradley 2021-22 Advanced Game Log ,21.0,3
Tony Bradley 2021-22 Advanced Game Log ,22.0,1
Tony Bradley 2021-22 Advanced Game Log ,23.0,1
Tony Bradley 2021-22 Advanced Game Log ,24.0,21
Tony Snell 2021-22 Advanced Game Log ,3.0,13
Tony Snell 2021-22 Advanced Game Log ,4.0,7
Tony Snell 2021-22 Advanced Game Log ,5.0,-4
Tony Snell 2021-22 Advanced Game Log ,6.0,28
Tony Snell 2021-22 Advanced Game Log ,7.0,7
Tony Snell 2021-22 Advanced Game Log ,8.0,12
Tony Snell 2021-22 Advanced Game Log ,9.0,3
Tony Snell 2021-22 Advanced Game Log ,10.0,23
Tony Snell 2021-22 Advanced Game Log ,11.0,2
Tony Snell 2021-22 Advanced Game Log ,12.0,10
Tony Snell 2021-22 Advanced Game Log ,13.0,6
Tony Snell 2021-22 Advanced Game Log ,14.0,4
Tony Snell 2021-22 Advanced Game Log ,15.0,39
Tony Snell 2021-22 Advanced Game Log ,17.0,28
Tony Snell 2021-22 Advanced Game Log ,18.0,34
Tony Snell 2021-22 Advanced Game Log ,19.0,27
Tony Snell 2021-22 Advanced Game Log ,20.0,-3
Tony Snell 2021-22 Advanced Game Log ,23.0,1
Tony Snell 2021-22 Advanced Game Log ,24.0,22
Torrey Craig 2021-22 Advanced Game Log ,1.0,49
Torrey Craig 2021-22 Advanced Game Log ,2.0,44
Torrey Craig 2021-22 Advanced Game Log ,3.0,9
Torrey Craig 2021-22 Advanced Game Log ,4.0,47
Torrey Craig 2021-22 Advanced Game Log ,5.0,38
Torrey Craig 2021-22 Advanced Game Log ,6.0,-3
Torrey Craig 2021-22 Advanced Game Log ,7.0,2
Torrey Craig 2021-22 Advanced Game Log ,8.0,6
Torrey Craig 2021-22 Advanced Game Log ,9.0,31
Torrey Craig 2021-22 Advanced Game Log ,10.0,30
Torrey Craig 2021-22 Advanced Game Log ,11.0,23
Torrey Craig 2021-22 Advanced Game Log ,12.0,36
Torrey Craig 2021-22 Advanced Game Log ,13.0,51
Torrey Craig 2021-22 Advanced Game Log ,14.0,38
Torrey Craig 2021-22 Advanced Game Log ,15.0,51
Torrey Craig 2021-22 Advanced Game Log ,16.0,32
Torrey Craig 2021-22 Advanced Game Log ,17.0,17
Torrey Craig 2021-22 Advanced Game Log ,18.0,12
Torrey Craig 2021-22 Advanced Game Log ,19.0,17
Torrey Craig 2021-22 Advanced Game Log ,20.0,30
Torrey Craig 2021-22 Advanced Game Log ,21.0,101
Torrey Craig 2021-22 Advanced Game Log ,22.0,25
Torrey Craig 2021-22 Advanced Game Log ,23.0,18
Torrey Craig 2021-22 Advanced Game Log ,24.0,48
Trae Young 2021-22 Advanced Game Log ,1.0,106
Trae Young 2021-22 Advanced Game Log ,2.0,106
Trae Young 2021-22 Advanced Game Log ,3.0,147
Trae Young 2021-22 Advanced Game Log ,4.0,60
Trae Young 2021-22 Advanced Game Log ,5.0,153
Trae Young 2021-22 Advanced Game Log ,6.0,105
Trae Young 2021-22 Advanced Game Log ,7.0,72
Trae Young 2021-22 Advanced Game Log ,8.0,106
Trae Young 2021-22 Advanced Game Log ,10.0,91
Trae Young 2021-22 Advanced Game Log ,11.0,120
Trae Young 2021-22 Advanced Game Log ,12.0,65
Trae Young 2021-22 Advanced Game Log ,13.0,152
Trae Young 2021-22 Advanced Game Log ,14.0,87
Trae Young 2021-22 Advanced Game Log ,15.0,92
Trae Young 2021-22 Advanced Game Log ,16.0,107
Trae Young 2021-22 Advanced Game Log ,17.0,70
Trae Young 2021-22 Advanced Game Log ,18.0,64
Trae Young 2021-22 Advanced Game Log ,19.0,104
Trae Young 2021-22 Advanced Game Log ,20.0,145
Trae Young 2021-22 Advanced Game Log ,21.0,99
Trae Young 2021-22 Advanced Game Log ,22.0,120
Trae Young 2021-22 Advanced Game Log ,23.0,148
Trae Young 2021-22 Advanced Game Log ,24.0,143
Tre Jones 2021-22 Advanced Game Log ,1.0,5
Tre Jones 2021-22 Advanced Game Log ,2.0,22
Tre Jones 2021-22 Advanced Game Log ,3.0,6
Tre Jones 2021-22 Advanced Game Log ,4.0,15
Tre Jones 2021-22 Advanced Game Log ,5.0,22
Tre Jones 2021-22 Advanced Game Log ,6.0,12
Tre Jones 2021-22 Advanced Game Log ,7.0,47
Tre Jones 2021-22 Advanced Game Log ,8.0,13
Tre Jones 2021-22 Advanced Game Log ,9.0,33
Tre Jones 2021-22 Advanced Game Log ,10.0,42
Tre Jones 2021-22 Advanced Game Log ,11.0,5
Tre Jones 2021-22 Advanced Game Log ,13.0,5
Tre Jones 2021-22 Advanced Game Log ,14.0,41
Tre Jones 2021-22 Advanced Game Log ,15.0,23
Tre Jones 2021-22 Advanced Game Log ,16.0,23
Tre Jones 2021-22 Advanced Game Log ,17.0,3
Tre Jones 2021-22 Advanced Game Log ,18.0,40
Tre Jones 2021-22 Advanced Game Log ,19.0,28
Tre Jones 2021-22 Advanced Game Log ,20.0,47
Tre Jones 2021-22 Advanced Game Log ,21.0,31
Tre Jones 2021-22 Advanced Game Log ,22.0,20
Tre Jones 2021-22 Advanced Game Log ,23.0,70
Tre Jones 2021-22 Advanced Game Log ,24.0,79
Tre Mann 2021-22 Advanced Game Log ,1.0,5
Tre Mann 2021-22 Advanced Game Log ,3.0,20
Tre Mann 2021-22 Advanced Game Log ,4.0,8
Tre Mann 2021-22 Advanced Game Log ,5.0,2
Tre Mann 2021-22 Advanced Game Log ,6.0,30
Tre Mann 2021-22 Advanced Game Log ,7.0,34
Tre Mann 2021-22 Advanced Game Log ,8.0,27
Tre Mann 2021-22 Advanced Game Log ,9.0,11
Tre Mann 2021-22 Advanced Game Log ,11.0,20
Tre Mann 2021-22 Advanced Game Log ,12.0,33
Tre Mann 2021-22 Advanced Game Log ,13.0,22
Tre Mann 2021-22 Advanced Game Log ,14.0,7
Tre Mann 2021-22 Advanced Game Log ,15.0,55
Tre Mann 2021-22 Advanced Game Log ,16.0,12
Tre Mann 2021-22 Advanced Game Log ,17.0,55
Tre Mann 2021-22 Advanced Game Log ,18.0,45
Tre Mann 2021-22 Advanced Game Log ,19.0,37
Tre Mann 2021-22 Advanced Game Log ,20.0,21
Tre Mann 2021-22 Advanced Game Log ,21.0,69
Tre Mann 2021-22 Advanced Game Log ,22.0,72
Tremont Waters 2021-22 Advanced Game Log ,10.0,4
Trendon Watford 2021-22 Advanced Game Log ,6.0,9
Trendon Watford 2021-22 Advanced Game Log ,7.0,7
Trendon Watford 2021-22 Advanced Game Log ,8.0,5
Trendon Watford 2021-22 Advanced Game Log ,9.0,2
Trendon Watford 2021-22 Advanced Game Log ,11.0,21
Trendon Watford 2021-22 Advanced Game Log ,12.0,14
Trendon Watford 2021-22 Advanced Game Log ,13.0,35
Trendon Watford 2021-22 Advanced Game Log ,14.0,47
Trendon Watford 2021-22 Advanced Game Log ,15.0,42
Trendon Watford 2021-22 Advanced Game Log ,16.0,25
Trendon Watford 2021-22 Advanced Game Log ,17.0,28
Trendon Watford 2021-22 Advanced Game Log ,18.0,18
Trendon Watford 2021-22 Advanced Game Log ,19.0,50
Trendon Watford 2021-22 Advanced Game Log ,20.0,69
Trendon Watford 2021-22 Advanced Game Log ,21.0,74
Trendon Watford 2021-22 Advanced Game Log ,22.0,75
Trent Forrest 2021-22 Advanced Game Log ,1.0,4
Trent Forrest 2021-22 Advanced Game Log ,2.0,5
Trent Forrest 2021-22 Advanced Game Log ,3.0,-1
Trent Forrest 2021-22 Advanced Game Log ,4.0,11
Trent Forrest 2021-22 Advanced Game Log ,5.0,9
Trent Forrest 2021-22 Advanced Game Log ,6.0,8
Trent Forrest 2021-22 Advanced Game Log ,7.0,13
Trent Forrest 2021-22 Advanced Game Log ,8.0,1
Trent Forrest 2021-22 Advanced Game Log ,9.0,-1
Trent Forrest 2021-22 Advanced Game Log ,10.0,13
Trent Forrest 2021-22 Advanced Game Log ,11.0,15
Trent Forrest 2021-22 Advanced Game Log ,12.0,5
Trent Forrest 2021-22 Advanced Game Log ,13.0,32
Trent Forrest 2021-22 Advanced Game Log ,14.0,27
Trent Forrest 2021-22 Advanced Game Log ,15.0,44
Trent Forrest 2021-22 Advanced Game Log ,16.0,33
Trent Forrest 2021-22 Advanced Game Log ,17.0,9
Trent Forrest 2021-22 Advanced Game Log ,18.0,16
Trent Forrest 2021-22 Advanced Game Log ,19.0,12
Trent Forrest 2021-22 Advanced Game Log ,20.0,14
Trent Forrest 2021-22 Advanced Game Log ,22.0,18
Trent Forrest 2021-22 Advanced Game Log ,23.0,7
Trent Forrest 2021-22 Advanced Game Log ,24.0,6
Trevelin Queen 2021-22 Advanced Game Log ,9.0,5
Trevelin Queen 2021-22 Advanced Game Log ,10.0,33
Trevelin Queen 2021-22 Advanced Game Log ,11.0,8
Trevelin Queen 2021-22 Advanced Game Log ,19.0,8
Trevelin Queen 2021-22 Advanced Game Log ,20.0,1
Trevor Ariza 2021-22 Advanced Game Log ,9.0,40
Trevor Ariza 2021-22 Advanced Game Log ,10.0,24
Trevor Ariza 2021-22 Advanced Game Log ,11.0,30
Trevor Ariza 2021-22 Advanced Game Log ,12.0,50
Trevor Ariza 2021-22 Advanced Game Log ,13.0,10
Trevor Ariza 2021-22 Advanced Game Log ,14.0,10
Trevor Ariza 2021-22 Advanced Game Log ,15.0,48
Trevor Ariza 2021-22 Advanced Game Log ,16.0,46
Trevor Ariza 2021-22 Advanced Game Log ,17.0,6
Trevor Ariza 2021-22 Advanced Game Log ,18.0,8
Trevor Ariza 2021-22 Advanced Game Log ,23.0,32
Trey Burke 2021-22 Advanced Game Log ,1.0,7
Trey Burke 2021-22 Advanced Game Log ,3.0,0
Trey Burke 2021-22 Advanced Game Log ,4.0,17
Trey Burke 2021-22 Advanced Game Log ,5.0,22
Trey Burke 2021-22 Advanced Game Log ,6.0,20
Trey Burke 2021-22 Advanced Game Log ,7.0,9
Trey Burke 2021-22 Advanced Game Log ,8.0,42
Trey Burke 2021-22 Advanced Game Log ,9.0,11
Trey Burke 2021-22 Advanced Game Log ,11.0,2
Trey Burke 2021-22 Advanced Game Log ,12.0,2
Trey Burke 2021-22 Advanced Game Log ,13.0,1
Trey Burke 2021-22 Advanced Game Log ,14.0,2
Trey Burke 2021-22 Advanced Game Log ,15.0,6
Trey Burke 2021-22 Advanced Game Log ,16.0,17
Trey Burke 2021-22 Advanced Game Log ,19.0,-2
Trey Burke 2021-22 Advanced Game Log ,20.0,15
Trey Burke 2021-22 Advanced Game Log ,21.0,-5
Trey Burke 2021-22 Advanced Game Log ,22.0,-1
Trey Burke 2021-22 Advanced Game Log ,24.0,9
Trey Lyles 2021-22 Advanced Game Log ,1.0,45
Trey Lyles 2021-22 Advanced Game Log ,2.0,20
Trey Lyles 2021-22 Advanced Game Log ,3.0,20
Trey Lyles 2021-22 Advanced Game Log ,4.0,8
Trey Lyles 2021-22 Advanced Game Log ,5.0,72
Trey Lyles 2021-22 Advanced Game Log ,6.0,6
Trey Lyles 2021-22 Advanced Game Log ,7.0,36
Trey Lyles 2021-22 Advanced Game Log ,8.0,31
Trey Lyles 2021-22 Advanced Game Log ,9.0,52
Trey Lyles 2021-22 Advanced Game Log ,11.0,79
Trey Lyles 2021-22 Advanced Game Log ,12.0,67
Trey Lyles 2021-22 Advanced Game Log ,13.0,55
Trey Lyles 2021-22 Advanced Game Log ,14.0,53
Trey Lyles 2021-22 Advanced Game Log ,15.0,47
Trey Lyles 2021-22 Advanced Game Log ,16.0,15
Trey Lyles 2021-22 Advanced Game Log ,17.0,5
Trey Lyles 2021-22 Advanced Game Log ,18.0,10
Trey Lyles 2021-22 Advanced Game Log ,19.0,57
Trey Lyles 2021-22 Advanced Game Log ,20.0,42
Trey Lyles 2021-22 Advanced Game Log ,21.0,95
Trey Lyles 2021-22 Advanced Game Log ,22.0,40
Trey Lyles 2021-22 Advanced Game Log ,23.0,60
Trey Lyles 2021-22 Advanced Game Log ,24.0,36
Tristan Thompson 2021-22 Advanced Game Log ,1.0,34
Tristan Thompson 2021-22 Advanced Game Log ,2.0,14
Tristan Thompson 2021-22 Advanced Game Log ,3.0,36
Tristan Thompson 2021-22 Advanced Game Log ,4.0,48
Tristan Thompson 2021-22 Advanced Game Log ,5.0,90
Tristan Thompson 2021-22 Advanced Game Log ,6.0,20
Tristan Thompson 2021-22 Advanced Game Log ,7.0,64
Tristan Thompson 2021-22 Advanced Game Log ,8.0,108
Tristan Thompson 2021-22 Advanced Game Log ,9.0,50
Tristan Thompson 2021-22 Advanced Game Log ,10.0,-4
Tristan Thompson 2021-22 Advanced Game Log ,11.0,24
Tristan Thompson 2021-22 Advanced Game Log ,16.0,4
Tristan Thompson 2021-22 Advanced Game Log ,17.0,58
Tristan Thompson 2021-22 Advanced Game Log ,18.0,40
Tristan Thompson 2021-22 Advanced Game Log ,19.0,34
Tristan Thompson 2021-22 Advanced Game Log ,20.0,68
Tristan Thompson 2021-22 Advanced Game Log ,21.0,62
Tristan Thompson 2021-22 Advanced Game Log ,22.0,58
Tristan Thompson 2021-22 Advanced Game Log ,23.0,48
Tristan Thompson 2021-22 Advanced Game Log ,24.0,86
Troy Brown Jr. 2021-22 Advanced Game Log ,1.0,18
Troy Brown Jr. 2021-22 Advanced Game Log ,3.0,10
Troy Brown Jr. 2021-22 Advanced Game Log ,4.0,4
Troy Brown Jr. 2021-22 Advanced Game Log ,5.0,14
Troy Brown Jr. 2021-22 Advanced Game Log ,6.0,17
Troy Brown Jr. 2021-22 Advanced Game Log ,7.0,30
Troy Brown Jr. 2021-22 Advanced Game Log ,9.0,7
Troy Brown Jr. 2021-22 Advanced Game Log ,10.0,31
Troy Brown Jr. 2021-22 Advanced Game Log ,11.0,27
Troy Brown Jr. 2021-22 Advanced Game Log ,12.0,40
Troy Brown Jr. 2021-22 Advanced Game Log ,13.0,32
Troy Brown Jr. 2021-22 Advanced Game Log ,14.0,41
Troy Brown Jr. 2021-22 Advanced Game Log ,15.0,39
Troy Brown Jr. 2021-22 Advanced Game Log ,16.0,24
Troy Brown Jr. 2021-22 Advanced Game Log ,17.0,18
Troy Brown Jr. 2021-22 Advanced Game Log ,18.0,7
Troy Brown Jr. 2021-22 Advanced Game Log ,19.0,24
Troy Brown Jr. 2021-22 Advanced Game Log ,20.0,4
Troy Brown Jr. 2021-22 Advanced Game Log ,21.0,3
Troy Brown Jr. 2021-22 Advanced Game Log ,22.0,12
Troy Brown Jr. 2021-22 Advanced Game Log ,23.0,0
Troy Brown Jr. 2021-22 Advanced Game Log ,24.0,55
Ty Jerome 2021-22 Advanced Game Log ,1.0,20
Ty Jerome 2021-22 Advanced Game Log ,2.0,19
Ty Jerome 2021-22 Advanced Game Log ,3.0,9
Ty Jerome 2021-22 Advanced Game Log ,4.0,33
Ty Jerome 2021-22 Advanced Game Log ,5.0,36
Ty Jerome 2021-22 Advanced Game Log ,6.0,21
Ty Jerome 2021-22 Advanced Game Log ,7.0,-1
Ty Jerome 2021-22 Advanced Game Log ,8.0,3
Ty Jerome 2021-22 Advanced Game Log ,9.0,7
Ty Jerome 2021-22 Advanced Game Log ,10.0,53
Ty Jerome 2021-22 Advanced Game Log ,11.0,13
Ty Jerome 2021-22 Advanced Game Log ,12.0,29
Ty Jerome 2021-22 Advanced Game Log ,13.0,18
Ty Jerome 2021-22 Advanced Game Log ,14.0,23
Ty Jerome 2021-22 Advanced Game Log ,15.0,51
Ty Jerome 2021-22 Advanced Game Log ,16.0,19
Ty Jerome 2021-22 Advanced Game Log ,17.0,17
Tyler Cook 2021-22 Advanced Game Log ,7.0,0
Tyler Cook 2021-22 Advanced Game Log ,8.0,2
Tyler Cook 2021-22 Advanced Game Log ,9.0,17
Tyler Cook 2021-22 Advanced Game Log ,10.0,28
Tyler Cook 2021-22 Advanced Game Log ,13.0,17
Tyler Cook 2021-22 Advanced Game Log ,14.0,12
Tyler Cook 2021-22 Advanced Game Log ,15.0,10
Tyler Cook 2021-22 Advanced Game Log ,16.0,1
Tyler Cook 2021-22 Advanced Game Log ,24.0,3
Tyler Herro 2021-22 Advanced Game Log ,1.0,83
Tyler Herro 2021-22 Advanced Game Log ,2.0,61
Tyler Herro 2021-22 Advanced Game Log ,3.0,77
Tyler Herro 2021-22 Advanced Game Log ,4.0,68
Tyler Herro 2021-22 Advanced Game Log ,5.0,45
Tyler Herro 2021-22 Advanced Game Log ,6.0,44
Tyler Herro 2021-22 Advanced Game Log ,7.0,39
Tyler Herro 2021-22 Advanced Game Log ,8.0,5
Tyler Herro 2021-22 Advanced Game Log ,9.0,63
Tyler Herro 2021-22 Advanced Game Log ,10.0,64
Tyler Herro 2021-22 Advanced Game Log ,11.0,54
Tyler Herro 2021-22 Advanced Game Log ,12.0,71
Tyler Herro 2021-22 Advanced Game Log ,13.0,24
Tyler Herro 2021-22 Advanced Game Log ,14.0,37
Tyler Herro 2021-22 Advanced Game Log ,15.0,76
Tyler Herro 2021-22 Advanced Game Log ,16.0,13
Tyler Herro 2021-22 Advanced Game Log ,18.0,51
Tyler Herro 2021-22 Advanced Game Log ,19.0,109
Tyler Herro 2021-22 Advanced Game Log ,20.0,97
Tyler Herro 2021-22 Advanced Game Log ,21.0,66
Tyler Herro 2021-22 Advanced Game Log ,22.0,17
Tyler Herro 2021-22 Advanced Game Log ,23.0,90
Tyler Herro 2021-22 Advanced Game Log ,24.0,63
Tyler Johnson 2021-22 Advanced Game Log ,10.0,3
Tyler Johnson 2021-22 Advanced Game Log ,11.0,9
Tyler Johnson 2021-22 Advanced Game Log ,12.0,5
Tyrell Terry 2021-22 Advanced Game Log ,10.0,0
Tyrese Haliburton 2021-22 Advanced Game Log ,1.0,57
Tyrese Haliburton 2021-22 Advanced Game Log ,2.0,83
Tyrese Haliburton 2021-22 Advanced Game Log ,3.0,15
Tyrese Haliburton 2021-22 Advanced Game Log ,4.0,71
Tyrese Haliburton 2021-22 Advanced Game Log ,5.0,56
Tyrese Haliburton 2021-22 Advanced Game Log ,6.0,55
Tyrese Haliburton 2021-22 Advanced Game Log ,7.0,82
Tyrese Haliburton 2021-22 Advanced Game Log ,8.0,109
Tyrese Haliburton 2021-22 Advanced Game Log ,9.0,93
Tyrese Haliburton 2021-22 Advanced Game Log ,10.0,114
Tyrese Haliburton 2021-22 Advanced Game Log ,11.0,91
Tyrese Haliburton 2021-22 Advanced Game Log ,12.0,76
Tyrese Haliburton 2021-22 Advanced Game Log ,13.0,41
Tyrese Haliburton 2021-22 Advanced Game Log ,14.0,69
Tyrese Haliburton 2021-22 Advanced Game Log ,15.0,92
Tyrese Haliburton 2021-22 Advanced Game Log ,16.0,72
Tyrese Haliburton 2021-22 Advanced Game Log ,17.0,58
Tyrese Haliburton 2021-22 Advanced Game Log ,18.0,65
Tyrese Haliburton 2021-22 Advanced Game Log ,19.0,100
Tyrese Haliburton 2021-22 Advanced Game Log ,20.0,100
Tyrese Haliburton 2021-22 Advanced Game Log ,21.0,35
Tyrese Haliburton 2021-22 Advanced Game Log ,22.0,66
Tyrese Haliburton 2021-22 Advanced Game Log ,23.0,155
Tyrese Haliburton 2021-22 Advanced Game Log ,24.0,81
Tyrese Maxey 2021-22 Advanced Game Log ,1.0,49
Tyrese Maxey 2021-22 Advanced Game Log ,2.0,71
Tyrese Maxey 2021-22 Advanced Game Log ,3.0,119
Tyrese Maxey 2021-22 Advanced Game Log ,4.0,78
Tyrese Maxey 2021-22 Advanced Game Log ,5.0,47
Tyrese Maxey 2021-22 Advanced Game Log ,6.0,36
Tyrese Maxey 2021-22 Advanced Game Log ,7.0,30
Tyrese Maxey 2021-22 Advanced Game Log ,8.0,54
Tyrese Maxey 2021-22 Advanced Game Log ,9.0,29
Tyrese Maxey 2021-22 Advanced Game Log ,10.0,32
Tyrese Maxey 2021-22 Advanced Game Log ,12.0,52
Tyrese Maxey 2021-22 Advanced Game Log ,13.0,77
Tyrese Maxey 2021-22 Advanced Game Log ,14.0,55
Tyrese Maxey 2021-22 Advanced Game Log ,15.0,118
Tyrese Maxey 2021-22 Advanced Game Log ,16.0,50
Tyrese Maxey 2021-22 Advanced Game Log ,17.0,23
Tyrese Maxey 2021-22 Advanced Game Log ,18.0,62
Tyrese Maxey 2021-22 Advanced Game Log ,19.0,84
Tyrese Maxey 2021-22 Advanced Game Log ,20.0,29
Tyrese Maxey 2021-22 Advanced Game Log ,21.0,73
Tyrese Maxey 2021-22 Advanced Game Log ,22.0,84
Tyrese Maxey 2021-22 Advanced Game Log ,23.0,50
Tyrese Maxey 2021-22 Advanced Game Log ,24.0,114
Tyrone Wallace 2021-22 Advanced Game Log ,21.0,9
Tyrone Wallace 2021-22 Advanced Game Log ,22.0,0
Tyus Jones 2021-22 Advanced Game Log ,1.0,29
Tyus Jones 2021-22 Advanced Game Log ,2.0,59
Tyus Jones 2021-22 Advanced Game Log ,3.0,12
Tyus Jones 2021-22 Advanced Game Log ,4.0,49
Tyus Jones 2021-22 Advanced Game Log ,5.0,26
Tyus Jones 2021-22 Advanced Game Log ,6.0,56
Tyus Jones 2021-22 Advanced Game Log ,7.0,66
Tyus Jones 2021-22 Advanced Game Log ,8.0,57
Tyus Jones 2021-22 Advanced Game Log ,9.0,6
Tyus Jones 2021-22 Advanced Game Log ,10.0,37
Tyus Jones 2021-22 Advanced Game Log ,11.0,84
Tyus Jones 2021-22 Advanced Game Log ,12.0,41
Tyus Jones 2021-22 Advanced Game Log ,13.0,17
Tyus Jones 2021-22 Advanced Game Log ,15.0,21
Tyus Jones 2021-22 Advanced Game Log ,16.0,15
Tyus Jones 2021-22 Advanced Game Log ,17.0,38
Tyus Jones 2021-22 Advanced Game Log ,18.0,19
Tyus Jones 2021-22 Advanced Game Log ,19.0,42
Tyus Jones 2021-22 Advanced Game Log ,20.0,38
Tyus Jones 2021-22 Advanced Game Log ,21.0,37
Tyus Jones 2021-22 Advanced Game Log ,22.0,75
Tyus Jones 2021-22 Advanced Game Log ,23.0,42
Tyus Jones 2021-22 Advanced Game Log ,24.0,38
Udoka Azubuike 2021-22 Advanced Game Log ,4.0,5
Udoka Azubuike 2021-22 Advanced Game Log ,11.0,11
Udoka Azubuike 2021-22 Advanced Game Log ,13.0,4
Udoka Azubuike 2021-22 Advanced Game Log ,14.0,1
Udoka Azubuike 2021-22 Advanced Game Log ,15.0,37
Udoka Azubuike 2021-22 Advanced Game Log ,16.0,52
Udoka Azubuike 2021-22 Advanced Game Log ,17.0,13
Udoka Azubuike 2021-22 Advanced Game Log ,19.0,7
Udoka Azubuike 2021-22 Advanced Game Log ,20.0,9
Udonis Haslem 2021-22 Advanced Game Log ,2.0,0
Udonis Haslem 2021-22 Advanced Game Log ,3.0,1
Udonis Haslem 2021-22 Advanced Game Log ,4.0,7
Udonis Haslem 2021-22 Advanced Game Log ,6.0,1
Udonis Haslem 2021-22 Advanced Game Log ,9.0,23
Udonis Haslem 2021-22 Advanced Game Log ,15.0,2
Udonis Haslem 2021-22 Advanced Game Log ,21.0,2
Udonis Haslem 2021-22 Advanced Game Log ,23.0,0
Udonis Haslem 2021-22 Advanced Game Log ,24.0,4
Usman Garuba 2021-22 Advanced Game Log ,1.0,6
Usman Garuba 2021-22 Advanced Game Log ,2.0,6
Usman Garuba 2021-22 Advanced Game Log ,3.0,-1
Usman Garuba 2021-22 Advanced Game Log ,4.0,13
Usman Garuba 2021-22 Advanced Game Log ,8.0,8
Usman Garuba 2021-22 Advanced Game Log ,9.0,-1
Usman Garuba 2021-22 Advanced Game Log ,10.0,12
Usman Garuba 2021-22 Advanced Game Log ,12.0,4
Usman Garuba 2021-22 Advanced Game Log ,20.0,8
Usman Garuba 2021-22 Advanced Game Log ,22.0,1
Usman Garuba 2021-22 Advanced Game Log ,23.0,47
Usman Garuba 2021-22 Advanced Game Log ,24.0,29
Vernon Carey Jr. 2021-22 Advanced Game Log ,7.0,7
Vernon Carey Jr. 2021-22 Advanced Game Log ,13.0,2
Vernon Carey Jr. 2021-22 Advanced Game Log ,16.0,0
Vernon Carey Jr. 2021-22 Advanced Game Log ,24.0,10
Victor Oladipo 2021-22 Advanced Game Log ,21.0,3
Victor Oladipo 2021-22 Advanced Game Log ,22.0,9
Victor Oladipo 2021-22 Advanced Game Log ,23.0,26
Victor Oladipo 2021-22 Advanced Game Log ,24.0,54
Vit Krejci 2021-22 Advanced Game Log ,2.0,1
Vit Krejci 2021-22 Advanced Game Log ,16.0,5
Vit Krejci 2021-22 Advanced Game Log ,17.0,0
Vit Krejci 2021-22 Advanced Game Log ,18.0,15
Vit Krejci 2021-22 Advanced Game Log ,19.0,31
Vit Krejci 2021-22 Advanced Game Log ,20.0,21
Vit Krejci 2021-22 Advanced Game Log ,21.0,49
Vit Krejci 2021-22 Advanced Game Log ,22.0,51
Vit Krejci 2021-22 Advanced Game Log ,23.0,50
Vit Krejci 2021-22 Advanced Game Log ,24.0,54
Vlatko Cancar 2021-22 Advanced Game Log ,6.0,-3
Vlatko Cancar 2021-22 Advanced Game Log ,7.0,3
Vlatko Cancar 2021-22 Advanced Game Log ,8.0,20
Vlatko Cancar 2021-22 Advanced Game Log ,9.0,31
